Country Name,Year,Government expenditure on education total (% of GDP),Literacy rate adult total (% of people ages 15 and above),Automated teller machines (ATMs) (per 100000 adults),Life expectancy at birth total (years),Fixed broadband subscriptions (per 100 people),Internet users (per 100 people),Mobile cellular subscriptions (per 100 people),Secure Internet servers (per 1 million people),School enrollment secondary (gross) gender parity index (GPI),hospital beds/1000 people,physicians/1000 people,Maternal mortality ratio (modeled estimate per 100000 live births),Research and development expenditure (% of GDP)
Syria,2016,,,,,,,,,,,,,
Tajikistan,1980,,,,62.23390244,,,0,,,,,,
Tajikistan,1981,,,,62.44153659,,,0,,,,,,
Tajikistan,1982,,,,62.66243902,,,0,,,,,,
Tajikistan,1983,,,,62.88707317,,,0,,,,,,
Tajikistan,1984,,,,63.10287805,,,0,,,,,,
Tajikistan,1985,,,,63.27697561,,,0,,,10.64480019,2.527400017,,
Tajikistan,1986,,,,63.37341463,,,0,,,10.64490032,2.555900097,,
Tajikistan,1987,,,,63.37341463,,,0,,,10.65559959,2.582299948,,
Tajikistan,1988,,,,63.27636585,,,0,,,10.67420006,2.697099924,,
Tajikistan,1989,,97.69402313,,63.09587805,,,0,,,10.62979984,2.678200006,,
Tajikistan,1990,,,,62.86478049,,0,0,,,10.66180038,2.550899983,107,
Tajikistan,1991,,,,62.62753659,,,0,,,10.96290016,2.615,108,
Tajikistan,1992,,,,62.43319512,,,0,,,11.24230003,2.265700102,113,
Tajikistan,1993,8.185580254,,,62.31814634,,,0,,,10.68120003,2.176700115,151,
Tajikistan,1994,,,,62.30158537,,,0,,,8.941300392,2.254100084,140,
Tajikistan,1995,2.065979958,,,62.3874878,,,0,,,8.199999809,2.136,129,
Tajikistan,1996,2.042979956,,,62.56319512,,,0.001739917,,,7.46999979,2.086,116,
Tajikistan,1997,,,,62.79734146,,,0.005389767,,,7.21999979,2.023,103,
Tajikistan,1998,2.528709888,,,63.06568293,,,0.006984944,,,6.909999847,2.106,89,
Tajikistan,1999,2.076590061,,,63.36363415,,0.032791858,0.010254877,,0.85729003,6.800000191,2.151,74,
Tajikistan,2000,2.328629971,99.45124817,,63.69529268,,0.048599595,0.01875156,,0.856649995,6.539999962,2.217,68,
Tajikistan,2001,2.37658,,,64.07482927,,0.051259133,0.025916869,,0.829270005,6.400000095,2.184,69,0.089529999
Tajikistan,2002,2.77579999,,,64.51090244,,0.055462827,0.206117376,,0.820079982,6.21,2.117,58,0.07068
Tajikistan,2003,2.422630072,,,65.002,0.000153149,0.064583777,0.729247341,,0.828209996,6.099999905,2.032,48,0.068899997
Tajikistan,2004,2.772079945,,,65.53702439,,0.077479907,2.025831908,,0.837459981,6.4,2.064,46,0.066969998
Tajikistan,2005,3.512150049,,0.643533926,66.09721951,,0.298690024,3.893820654,,0.831139982,6.2,2.04,46,0.095700003
Tajikistan,2006,3.403480053,,1.290098746,66.66180488,,3.772406207,30.91513694,,0.828949988,6.1,2.013,39,0.107320003
Tajikistan,2007,3.41328001,,1.964443133,67.2074878,0.051258433,7.197619518,29.99244131,,0.841719985,5.38,2.004,38,0.067780003
Tajikistan,2008,3.459830046,,2.687124642,67.71458537,0.050280045,8.78,50.49337123,,0.872680008,5.41,2.052,37,0.06983
Tajikistan,2009,4.098309994,,3.578829079,68.17053659,0.059081053,10.07,65.79480935,0.269724988,0.885330021,5.2,,37,0.085770003
Tajikistan,2010,4.006750107,,4.500688503,68.56339024,0.061620547,11.55,77.88892202,0.39568983,0.86996001,,2.101,35,0.089139998
Tajikistan,2011,3.935110092,,6.642500995,68.89178049,0.064236678,13.03,80.9228584,0.51586777,0.878700018,5.5,1.899,35,0.121480003
Tajikistan,2012,4.018030167,,8.345915433,69.16697561,0.067424232,14.51,81.50840493,0.882620435,0.896139979,,,34,0.114200003
Tajikistan,2013,,,10.40023442,69.40017073,0.070664197,16,91.8281242,1.232757726,0.898880005,,1.918,34,0.117700003
Tajikistan,2014,,99.76840973,,69.59797561,0.072541782,17.49,95.12606037,1.446508129,,,,33,
Tajikistan,2015,,99.78105164,,,0.069683303,18.98,98.59026032,2.829569711,,,,32,
Tajikistan,2016,,,,,,,,,,,,,
Tanzania,1980,,,,50.46834146,,,0,,,1.397500038,,,
Tanzania,1981,,,,50.62512195,,,0,,0.533010006,,,,
Tanzania,1982,,,,50.75031707,,,0,,0.529060006,1.365800023,,,
Tanzania,1983,,,,50.85095122,,,0,,0.542020023,,,,
Tanzania,1984,,,,50.92504878,,,0,,,1.30309999,0.038899999,,
Tanzania,1985,,,,50.95417073,,,0,,0.590619981,,0.035399999,,
Tanzania,1986,,,,50.91290244,,,0,,0.622439981,,,,
Tanzania,1987,,,,50.78834146,,,0,,0.652079999,,0.038800001,,
Tanzania,1988,,59.11380005,,50.58007317,,,0,,0.692170024,1.090399981,,,
Tanzania,1989,2.249269962,,,50.30412195,,,0,,0.732010007,,,,
Tanzania,1990,2.138070107,,,49.97756098,,0,0,,,1.024600029,,997,
Tanzania,1991,,,,49.62341463,,,0,,0.755110025,,,996,
Tanzania,1992,,,,49.28014634,,,0,,0.771109998,0.890299976,,998,
Tanzania,1993,,,,48.98714634,,,0,,0.774559975,,,995,
Tanzania,1994,,,,48.77931707,,,0.001276347,,0.791279972,,0.041900002,979,
Tanzania,1995,,,,48.6915122,,,0.011688367,,0.803359985,,0.041,961,
Tanzania,1996,2.53283,,,48.74812195,,0.001622155,0.029362791,,0.849789977,,,944,
Tanzania,1997,2.458590031,,,48.9524878,,0.007900283,0.063952305,,0.799979985,,,924,
Tanzania,1998,2.175909996,,,49.3045122,,0.009244125,0.117177126,,,,,900,
Tanzania,1999,,,,49.80663415,,0.075130889,0.153542046,,,,,870,
Tanzania,2000,,,,50.46534146,,0.11719444,0.324856957,,,,,842,
Tanzania,2001,,,,51.28070732,,0.171300351,0.789674329,,,,,813,
Tanzania,2002,,69.43090057,,52.22980488,,0.222484414,1.694829293,,,,0.023,777,
Tanzania,2003,,,,53.28417073,,0.676962857,3.530932149,,,,,747,
Tanzania,2004,4.650159836,,,54.4162439,,0.877574971,5.142308625,0.026360648,,,,717,
Tanzania,2005,4.610779762,,,55.60478049,0.00666849,1.1,7.634377406,,,,,687,
Tanzania,2006,3.271110058,,,56.832,0.007505818,1.3,14.04274015,0.024838027,,1.1,0.008,652,
Tanzania,2007,4.041910172,,,58.07778049,0.008253953,1.6,20.06824321,0.072250848,,,,608,0.339940012
Tanzania,2008,4.252460003,,2.401962825,59.31470732,0.015162752,1.9,30.709868,0.186720686,,,,566,
Tanzania,2009,4.043660164,,3.273167707,60.5095122,0.015918972,2.4,40.03113033,0.226131212,,,,542,
Tanzania,2010,4.622389793,67.80069733,3.968875559,61.62560976,0.016796621,2.9,46.65843734,0.394317231,0.790530026,0.7,0.008,514,0.380250007
Tanzania,2011,,,4.636262042,62.63209756,0.060982072,3.2,55.36980391,0.488084396,,,,483,
Tanzania,2012,,78.10059357,5.103006683,63.52090244,0.086484539,3.95,56.96423843,0.740044718,0.86285001,,0.031,464,
Tanzania,2013,,,5.548269563,64.29182927,0.114561256,4.4,55.71793149,1.055493949,0.914929986,,,438,0.529240012
Tanzania,2014,3.481430054,,5.673430371,64.94390244,0.16667501,4.86,62.77433234,1.505134215,,,,418,
Tanzania,2015,,80.35949707,6.043855182,,0.202712539,5.355144064,75.85579688,2.038510264,,,,398,
Tanzania,2016,,,,,,,,,,,,,
Thailand,1980,2.5745399,87.98175812,,64.44643902,,0,0,,,1.535099983,0.147,,
Thailand,1981,2.883140087,,,65.00739024,,0,0,,,,0.145500004,,
Thailand,1982,3.273880005,,,65.64729268,,0,0,,,,,,
Thailand,1983,3.463870049,,,66.36209756,,0,0,,,,0.159500003,,
Thailand,1984,3.437220097,,,67.13117073,,0,0,,,,0.159999996,,
Thailand,1985,,,,67.90778049,,0,0,,,,0.169100001,,
Thailand,1986,3.407979965,,,68.63160976,,0,0.001548962,,,,0.1822,,
Thailand,1987,3.115819931,,,69.24990244,,0,0.010893994,,,,0.181400001,,
Thailand,1988,2.753420115,,,69.7275122,,0,0.031957866,,,,0.209700003,,
Thailand,1989,2.502429962,,,70.05241463,,0,0.07152718,,,,0.232800007,,
Thailand,1990,,,,70.23060976,,0,0.111735514,,1.041309953,1.63259995,0.225299999,40,
Thailand,1991,3.08859992,,,70.2872439,,0.0000522,0.216057464,,0.961929977,1.661299944,0.232,36,
Thailand,1992,3.045409918,,,70.27307317,,0.000343725,0.434581425,,0.965839982,1.706699967,0.233700007,31,
Thailand,1993,,,,70.23743902,,0.013580966,0.712174554,,0.97615999,,0.241,28,
Thailand,1994,3.461289883,,,70.20702439,,0.038614321,1.26050362,,,,0.238,25,
Thailand,1995,3.168570042,,,70.20060976,,0.074825338,2.200303493,,,1.99000001,0.245,23,
Thailand,1996,3.520529985,,,70.22787805,,0.115472136,3.096979262,,,,0.269,22,0.119180001
Thailand,1997,4.555630207,,,70.28239024,,0.360522185,3.660549703,,,,0.28,22,0.102140002
Thailand,1998,4.625689983,,,70.36263415,,1.091218985,3.246072667,,,,0.301,22,
Thailand,1999,4.832680225,,,70.47556098,,2.426242432,3.796302633,,,2.200000048,0.301,23,0.248359993
Thailand,2000,5.25345993,92.64653778,,70.63407317,,3.689041279,4.901883807,,,2.2,0.368,25,0.244709998
Thailand,2001,4.817860126,,,70.84904878,0.002557514,5.556326121,11.97100258,1.829215197,0.977330029,,0.308,26,0.252310008
Thailand,2002,3.864919901,,,71.1182439,,7.531250335,27.35185035,,1.003800035,2.2,0.305,27,0.230550006
Thailand,2003,3.725610018,,,71.43392683,0.018004806,9.299027238,33.52064989,2.761610358,,,0.277,28,0.245340005
Thailand,2004,4.030889988,,19.92215662,71.78646341,0.253159598,10.67730332,41.42975138,3.944681378,1.073340058,,0.298,28,0.238289997
Thailand,2005,3.93859005,93.50647736,29.41922705,72.15726829,0.84731444,15.02600436,46.46198345,4.73703583,1.057150006,,0.293,26,0.218889996
Thailand,2006,4.050370216,,40.60301316,72.52573171,1.356245111,17.16071472,60.90324472,5.742394433,1.071020007,,0.292,24,0.232710004
Thailand,2007,3.603140116,,47.41070937,72.87443902,1.957326193,20.03,80.17018406,7.128478328,1.079849958,,0.3,24,0.200800002
Thailand,2008,3.508500099,,65.66393494,73.18843902,3.131809854,18.2,93.43030345,9.239577505,1.072049975,,0.32,24,
Thailand,2009,3.863800049,,73.83784183,73.46173171,3.959540618,20.1,99.50960309,9.99275758,1.072270036,,0.342,23,0.23466
Thailand,2010,3.510309935,96.4309082,82.51957441,73.69436585,4.897195152,22.4,108.0177685,13.67479865,1.060660005,2.1,0.393,23,
Thailand,2011,4.808279991,,87.95878541,73.89239024,5.850427446,23.66992562,116.331131,17.20402258,1.058089972,,,22,0.361669987
Thailand,2012,4.537680149,,95.45137956,74.07190244,6.76648938,26.46,127.2920547,19.45979201,1.055209994,,,22,
Thailand,2013,4.125669956,93.70207214,103.0008338,74.24692683,7.748039255,28.94,140.0511818,17.98331249,1.074450016,,,21,
Thailand,2014,,,111.3093817,74.42202439,8.092471722,34.89,144.4387195,23.34407008,,,,21,0.482859999
Thailand,2015,,93.98301697,113.5449396,,9.241737473,39.31612674,125.8101802,30.41523685,,,,20,
Thailand,2016,,,,,,,,,,,,,
Timor-Leste,1980,,,,34.43595122,,,,,,,,,
Timor-Leste,1981,,,,36.1985122,,,,,,,,,
Timor-Leste,1982,,,,38.18621951,,,,,,,,,
Timor-Leste,1983,,,,40.14317073,,,,,,,,,
Timor-Leste,1984,,,,41.94385366,,,,,,,,,
Timor-Leste,1985,,,,43.49497561,,,,,,,,,
Timor-Leste,1986,,,,44.7665122,,,,,,,,,
Timor-Leste,1987,,,,45.83912195,,,,,,,,,
Timor-Leste,1988,,,,46.79234146,,,,,,,,,
Timor-Leste,1989,,,,47.65646341,,,,,,,,,
Timor-Leste,1990,,,,48.48473171,,0,0,,,,,1080,
Timor-Leste,1991,,,,49.34426829,,,,,,,,1050,
Timor-Leste,1992,,,,50.28026829,,,,,,,,1030,
Timor-Leste,1993,,,,51.31841463,,,,,,,,1000,
Timor-Leste,1994,,,,52.46341463,,,,,,,,958,
Timor-Leste,1995,,,,53.68831707,,,,,,,,897,
Timor-Leste,1996,,,,54.94312195,,,,,,,,857,
Timor-Leste,1997,,,,56.1655122,,,,,,,,819,
Timor-Leste,1998,,,,57.31087805,,,,,,,,769,
Timor-Leste,1999,,,,58.3657561,,,,,,,,724,
Timor-Leste,2000,,,,59.34697561,,,,,,,,694,
Timor-Leste,2001,,37.59999847,,60.29058537,,,,,,,0.004,646,
Timor-Leste,2002,,,,61.23763415,,0,,,,,,601,
Timor-Leste,2003,,,,62.20790244,0.000964249,,2.148989306,,,,,567,
Timor-Leste,2004,,,,63.19297561,0.001344382,,2.660015078,,0.950079978,,0.096,539,
Timor-Leste,2005,,,,64.15609756,0.002209681,0.099031768,3.321752598,1.021240787,0.973320007,,,506,
Timor-Leste,2006,,,,65.04785366,0.002848687,0.116628277,4.823121119,,,,,466,
Timor-Leste,2007,,50.59999847,,65.82419512,0.004827625,0.140958764,7.551853518,,,,0.033,425,
Timor-Leste,2008,8.102020264,,2.060008334,66.45782927,0.006760334,0.163876816,11.90218654,,0.987890005,,0.034,387,
Timor-Leste,2009,11.46613979,,1.980463102,66.94668293,0.044258972,0.18525151,32.9725585,,0.977890015,,0.039,350,
Timor-Leste,2010,10.48715019,58.30897903,2.394624028,67.30839024,0.046319885,0.21,43.82046413,0.93772652,1.006510019,5.9,0.068,317,
Timor-Leste,2011,9.338399887,,2.728142092,67.57673171,0.05016907,0.9,56.02069885,2.677634257,1.030230045,,0.073,289,
Timor-Leste,2012,6.418590069,,3.41672869,67.80014634,0.05385484,2.3,55.73975905,,1.040089965,,,267,
Timor-Leste,2013,5.995940208,,3.063350354,68.02090244,0.061789476,8,57.37594218,0.847408075,1.057579994,,,248,
Timor-Leste,2014,7.676239967,,5.289182228,68.25914634,0.089202118,11.3,119.3771644,0.825009673,1.08047998,,,231,
Timor-Leste,2015,,64.06613922,6.694641375,,0.087663345,13.4,117.3963134,3.212812697,,,,215,
Timor-Leste,2016,,,,,,,,,,,,,
Togo,1980,,,,52.30441463,,0,0,,0.316689998,,0.055199999,,
Togo,1981,5.882080078,,,52.82819512,,0,0,,,,0.048599999,,
Togo,1982,,,,53.32965854,,0,0,,0.337000012,,,,
Togo,1983,,,,53.80241463,,0,0,,0.330850005,,,,
Togo,1984,5.39357996,,,54.23904878,,0,0,,0.323190004,,0.117399998,,
Togo,1985,,,,54.63473171,,0,0,,0.313369989,,,,
Togo,1986,,,,54.98817073,,0,0,,0.307810009,,0.085299999,,
Togo,1987,4.71762991,,,55.29639024,,0,0,,0.305359989,,,,
Togo,1988,,,,55.55180488,,0,0,,0.323379993,,,,
Togo,1989,,,,55.7442439,,0,0,,0.31062001,,,,
Togo,1990,,,,55.84843902,,0,0,,0.339190006,1.511100054,,568,
Togo,1991,,,,55.83502439,,0,0,,0.335170001,,0.087800004,573,
Togo,1992,5.675139904,,,55.69768293,,0,0,,0.323509991,,,571,
Togo,1993,,,,55.45019512,,0,0,,,,,566,
Togo,1994,,,,55.11343902,,0,0,,0.337790012,,0.056400001,566,
Togo,1995,,,,54.72487805,,0,0,,0.348540008,,0.076,563,
Togo,1996,4.412439823,,,54.32960976,,0.010929139,0,,0.349079996,,,556,
Togo,1997,,,,53.97339024,,0.211139465,0.066492152,,0.359849989,,,541,
Togo,1998,3.984240055,,,53.6964878,,0.305583935,0.162312718,,,,,521,
Togo,1999,4.185719967,,,53.52402439,,0.590363264,0.358576107,,0.397359997,,,505,
Togo,2000,4.508419991,53.17760086,,53.46868293,,0.8,1.027801412,,0.444209993,,,491,
Togo,2001,4.187789917,,,53.52658537,,0.9,1.902959101,,0.456609994,,0.057,474,
Togo,2002,4.017320156,,,53.6732439,,1,3.22303878,,0.475699991,,,459,
Togo,2003,4.195330143,,,53.88712195,,1.2,4.632345279,,0.4912,,,446,
Togo,2004,3.621510029,,,54.16321951,,1.5,6.161062986,0.184211186,0.514429986,,0.045,434,
Togo,2005,3.406889915,,,54.50797561,,1.8,7.827044226,0.358537375,0.530480027,0.9,,427,
Togo,2006,3.66373992,56.88837051,,54.9307561,,2,12.45197504,0.348907701,0.545750022,,,427,
Togo,2007,3.699320078,,,55.43343902,0.020583375,2.2,20.40031837,0.679069417,0.528930008,,0.045,416,
Togo,2008,3.437829971,,,56.00590244,0.031916541,2.4,25.87965477,1.321672438,,,0.053,402,
Togo,2009,4.115749836,57.09337997,,56.63060976,0.067800946,2.6,35.59849145,1.929334584,,,,395,
Togo,2010,4.423190117,,2.847012498,57.28156098,0.431730726,3,41.26668606,1.877684208,,,0.053,393,0.253490001
Togo,2011,4.437069893,60.40993881,3.194010591,57.93078049,0.525917818,3.5,41.64413476,1.979842462,,0.7,,396,
Togo,2012,4.668290138,,4.320243341,58.55385366,0.624619144,4,49.86113051,3.261394385,,,,391,0.220829993
Togo,2013,4.405139923,,4.800724683,59.13236585,0.10143785,4.5,62.53490181,3.030863281,,,,386,
Togo,2014,4.83796978,,,59.65580488,0.180316889,5.7,64.57824151,4.216347538,,,,378,0.269520015
Togo,2015,,66.53759003,,,0.921403855,7.12,64.94844297,6.297420604,,,,368,
Togo,2016,,,,,,,,,,,,,
Tonga,1980,,,,67.55,,,0,,,3.446799994,0.361699998,,
Tonga,1981,,,,67.79973171,,,0,,0.954169989,3.539400101,0.602199972,,
Tonga,1982,,,,68.0494878,,,0,,0.981029987,,0.5995,,
Tonga,1983,,,,68.29529268,,,0,,,,,,
Tonga,1984,10.34650993,,,68.53365854,,,0,,1.065590024,,,,
Tonga,1985,,,,68.75965854,,,0,,1.095020056,,,,
Tonga,1986,,,,68.96590244,,,0,,1.047639966,,,,
Tonga,1987,,,,69.15192683,,,0,,,,,,
Tonga,1988,,,,69.31519512,,,0,,,,,,
Tonga,1989,,,,69.45768293,,,0,,,,0.4921,,
Tonga,1990,,,,69.58231707,,0,0,,0.981920004,,,75,
Tonga,1991,,,,69.69304878,,,0,,1.024860024,,0.508300006,79,
Tonga,1992,,,,69.79721951,,,0,,,,,83,
Tonga,1993,,,,69.90073171,,,0,,0.985230029,,,89,
Tonga,1994,,,,70.00646341,,,0,,,,,93,
Tonga,1995,,,,70.11926829,,0.12323112,0.312734551,,,,,100,
Tonga,1996,,98.90537262,,70.2385122,,0.163793456,0.313870586,,,,,106,
Tonga,1997,,,,70.36368293,,0.510866122,0.124257046,,,,0.44,106,
Tonga,1998,5.590889931,,,70.49285366,,0.765134358,0.134033055,,1.170600057,,,102,
Tonga,1999,5.460919857,,,70.62507317,,1.01796712,0.143653098,,1.142959952,,,100,
Tonga,2000,4.940770149,,,70.76043902,,2.434398044,0.183744717,,1.115929961,,0.499,97,
Tonga,2001,4.532559872,,,70.89858537,,2.825371839,0.239584179,30.47727411,1.094939947,3.200000048,0.343,94,
Tonga,2002,3.792320013,,,71.03668293,0.011101804,2.907297316,3.385040824,,1.103299975,,0.291,102,
Tonga,2003,4.152180195,,,71.17543902,0.022068191,2.985817368,11.23471527,20.0791117,,,,106,
Tonga,2004,3.898720026,,22.53339771,71.31443902,0.332937928,3.952373895,16.34785036,,,2.4,,110,
Tonga,2005,,,22.40430163,71.45334146,0.638866878,4.907782762,29.58795563,,,,,114,
Tonga,2006,,99.01846313,19.0736561,71.59370732,0.622927266,5.853944095,29.5728077,9.851537332,1.002439976,,,118,
Tonga,2007,,,18.92177423,71.737,0.762545337,7.179865329,45.48387412,9.787704685,0.722630024,,0.563,122,
Tonga,2008,,,29.69399556,71.88319512,0.70036038,8.110769944,49.02716932,19.45222533,1.034399986,2.4,0.553,125,
Tonga,2009,,,29.43773918,72.0317561,0.965651767,10,51.17954363,29.00905082,1.283179998,,0.602,127,
Tonga,2010,,,27.67144768,72.18260976,1.056696574,16,52.16238544,19.24057452,1.067510009,2.6,0.563,130,
Tonga,2011,,99.38552856,27.53135515,72.33473171,1.243376628,25,52.60439581,28.73783432,0.967329979,,,133,
Tonga,2012,,,27.39184028,72.488,1.429374601,33,53.36331844,28.6344243,1.041090012,,,135,
Tonga,2013,,,27.23847283,72.64034146,1.614082394,35,54.59396333,19.02243696,1.032819986,,,131,
Tonga,2014,,,27.04855215,72.79219512,1.701612751,40,64.28314836,28.41285777,1.091130018,,,127,
Tonga,2015,,99.39785767,28.29991957,,1.889470666,44.99951883,65.61445398,9.418856551,,,,124,
Tonga,2016,,,,,,,,,,,,,
Trinidad and Tobago,1980,3.768059969,94.97032166,,67.06268293,,,0,,,,0.726400018,,
Trinidad and Tobago,1981,,,,67.17987805,,,0,,,,0.672999978,,
Trinidad and Tobago,1982,5.560279846,,,67.28126829,,,0,,1.020990014,,,,
Trinidad and Tobago,1983,5.739990234,,,67.37595122,,,0,,1.025840044,,,,
Trinidad and Tobago,1984,5.874609947,,,67.46641463,,,0,,1.027559996,,1.043300033,,
Trinidad and Tobago,1985,5.767690182,,,67.55668293,,,0,,1.018069983,,,,
Trinidad and Tobago,1986,,,,67.6492439,,,0,,,5.03730011,,,
Trinidad and Tobago,1987,,,,67.74292683,,,0,,1.022369981,,,,
Trinidad and Tobago,1988,,,,67.83712195,,,0,,1.013569951,,,,
Trinidad and Tobago,1989,4.19990015,,,67.93119512,,,0,,1.033190012,,,,
Trinidad and Tobago,1990,3.654079914,96.93855286,,68.02290244,,0,0,,1.03678,4,0.720000029,90,
Trinidad and Tobago,1991,,,,68.11058537,,,0.034636793,,1.043280005,,0.731599987,89,
Trinidad and Tobago,1992,,,,68.19163415,,,0.103193087,,1.026440024,,,87,
Trinidad and Tobago,1993,,,,68.26412195,,,0.134923377,,1.035779953,3.242599964,0.657700002,84,
Trinidad and Tobago,1994,3.431809902,,,68.32809756,,,0.207867451,,,,0.787999988,80,
Trinidad and Tobago,1995,3.558549881,,,68.3837561,,0.158149899,0.506214736,,,3.8,0.938,77,
Trinidad and Tobago,1996,3.248769999,,,68.43082927,,0.393080525,0.757649807,,,5.110000134,0.755,73,0.103249997
Trinidad and Tobago,1997,3.325210094,,,68.47260976,,1.173174658,1.359586952,,,,0.745,68,0.115529999
Trinidad and Tobago,1998,2.438920021,,,68.51131707,,2.724825339,2.083650154,,,,0.927,63,0.127149999
Trinidad and Tobago,1999,2.756119967,,,68.55156098,,5.814250962,3.056576593,,,,0.912,64,0.122919999
Trinidad and Tobago,2000,2.755630016,,,68.59643902,,7.721411474,12.76518557,,,3.3,0.989,62,0.126139998
Trinidad and Tobago,2001,3.065299988,,,68.64895122,,15.38462722,20.12862843,9.431122547,,3.400000095,0.954,61,0.117619999
Trinidad and Tobago,2002,3.543009996,,,68.71043902,0.013774504,21.99867548,20.56564686,,,,0.812,60,0.129329994
Trinidad and Tobago,2003,3.136600018,,,68.78426829,0.068854431,25.97176411,26.19833192,10.12420058,,3.3,0.797,62,0.112549998
Trinidad and Tobago,2004,,98.28851318,,68.87182927,0.328043156,27.02427008,50.46494092,11.62308655,1.071159959,,,63,0.111529998
Trinidad and Tobago,2005,,,,68.97904878,0.832965157,28.97671243,71.25271699,21.58939591,,2.6,,62,0.093960002
Trinidad and Tobago,2006,,,,69.10834146,1.581384573,30.00374858,116.519036,27.62556009,,2.7,1.216,62,0.055259999
Trinidad and Tobago,2007,,,,69.25965854,2.709153919,32.3,115.2483894,42.0084628,,2.7,1.175,64,0.04589
Trinidad and Tobago,2008,,,31.63476747,69.42892683,6.490718592,34.8,137.1963517,46.37471377,,2.5,,63,0.030719999
Trinidad and Tobago,2009,,,33.91261817,69.61058537,9.834043847,44.3,139.6083078,46.91198102,,2.6,,64,0.056650002
Trinidad and Tobago,2010,,,34.66718082,69.79756098,12.26192403,48.5,142.6283511,73.03694389,,2.1,1.175,65,0.050250001
Trinidad and Tobago,2011,,,35.14563235,69.98031707,12.92628661,55.2,136.9908228,86.15587471,,,,65,0.041930001
Trinidad and Tobago,2012,,,35.82126599,70.15139024,15.05937841,59.5162,140.8425356,96.15535127,,2.7,,63,0.04589
Trinidad and Tobago,2013,,,40.24691011,70.30529268,15.84445003,63.8,144.9406517,92.71346348,,,,64,0.052069999
Trinidad and Tobago,2014,,98.919487,40.44790934,70.44056098,18.35542149,65.1,147.3377795,111.4816502,,,,63,0.078160003
Trinidad and Tobago,2015,,98.9695816,41.02229032,,20.68186088,69.19847061,157.6727356,127.1976519,,,,63,
Trinidad and Tobago,2016,,,,,,,,,,,,,
Tunisia,1980,5.235159874,,,62.0245122,,,0,,0.599049985,2.125799894,0.270700008,,
Tunisia,1981,4.889359951,,,62.95480488,,,0,,0.603070021,,0.274599999,,
Tunisia,1982,5.286049843,,,63.80365854,,,0,,0.617649972,,,,
Tunisia,1983,5.457630157,,,64.56685366,,,0,,0.62537998,,,,
Tunisia,1984,5.517449856,48.19070053,,65.24904878,,,0,,0.644249976,,,,
Tunisia,1985,5.539720058,,,65.86768293,,,,,0.678149998,,,,
Tunisia,1986,5.879489899,,,66.44960976,,,,,0.690450013,,0.460900009,,
Tunisia,1987,,,,67.02307317,,,0.002960144,,0.716769993,,,,
Tunisia,1988,,,,67.60790244,,,0.005168674,,0.732330024,,,,
Tunisia,1989,,,,68.21007317,,,0.008001798,,0.756799996,1.96570003,,,
Tunisia,1990,5.790860176,,,70.30731707,,0,0.011714378,,0.773190022,1.916700006,0.539,131,
Tunisia,1991,6.027470112,,,70.50731707,,,0.014893085,,0.79497999,2.012300015,0.538,125,
Tunisia,1992,5.754889965,,,70.75609756,,,0.023225483,,0.828570008,2.857300043,0.598,120,
Tunisia,1993,5.983769894,,,70.75365854,,,0.026164191,,0.852129996,,0.606,118,
Tunisia,1994,6.176469803,59.06180954,,70.95365854,,0.007379544,0.030665204,,0.890169978,1.761500001,0.606,114,
Tunisia,1995,6.429759979,,,71.35365854,,0.011191954,0.035457247,,0.908140004,,0.666,112,
Tunisia,1996,6.287809849,,,71.55365854,,0.027615372,0.071298377,,0.928900003,2,0.681,99,
Tunisia,1997,6.679029942,,,71.90243902,,0.043656974,0.082881819,,0.945819974,1.700000048,0.703,101,
Tunisia,1998,,,,72.05121951,,0.107940957,0.417204648,,,,0.733,91,
Tunisia,1999,6.270989895,,,72.5,,1.602494764,0.584649115,,0.998359978,,0.76,87,
Tunisia,2000,6.201980114,,,72.6,,2.750740293,1.247438441,,1.036270022,,0.782,84,
Tunisia,2001,6.20182991,,5.715157306,72.84878049,,4.297966035,4.032357658,0.414482001,1.03234005,,0.807,83,
Tunisia,2002,5.790030003,,6.775751413,73,0.000266677,5.252887295,5.890825052,,1.02244997,1.700000048,0.819,81,0.54302001
Tunisia,2003,6.816730022,,7.757745092,73.05121951,0.002630156,6.490845795,19.47260184,1.321165064,1.059370041,,0.833,78,0.650430024
Tunisia,2004,6.720779896,74.29699707,8.443695491,73.30243902,0.02854021,8.528817752,37.55460363,1.912931416,,1.8,1.341,76,0.730949998
Tunisia,2005,6.451570034,,9.728689603,73.50243902,0.174832202,9.655086542,56.51703373,1.39595174,1.084589958,,0.933,74,0.711950004
Tunisia,2006,6.43859005,,10.9353337,73.9,0.431534954,12.98640865,72.23298695,5.904481679,1.085790038,1.9,,72,0.677259982
Tunisia,2007,6.465519905,77.19039917,14.06587302,74.20243902,0.93358609,17.1,76.33512661,8.899668463,,1.76,1.023,71,0.665509999
Tunisia,2008,6.272190094,77.56112671,15.51247263,74.30243902,2.187642545,27.53,82.7810914,10.64973037,1.071030021,2,1.16,69,0.639400005
Tunisia,2009,6.528480053,,17.88691545,74.45121951,3.54751939,34.07,93.20555476,12.45258439,1.069079995,2.1,1.19,68,0.706439972
Tunisia,2010,6.254779816,79.13057709,20.64015144,74.60243902,4.535475078,36.8,104.5370929,14.12710603,1.067229986,2.1,1.222,67,0.690259993
